ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Variation Swatches,Attributes Swatches,Brands,Meta: XPSC_sale_status_updated,Meta: woo_breadcrumb,Meta: metas_bd_woo_bg_color,Meta: metas_bd_woo_txt_color,Meta: metas_title_hide_woo,Meta: woo_return_poligy_global,Meta: return_policy_editor,Meta: woo_FAQ_global,Meta: enable_list_style_faq,Meta: woo_product_faqs,Meta: faq_repeater_list_items,Meta: woo_single_additional_meta,Meta: product_additionl_meta,Meta: product_label,Meta: product_label_color,Meta: product_label_background,Meta: woolentor_views_count_product,Meta: _wp_desired_post_slug,Meta: _product_url
\n📝 AI Writing Assistant: Generate engaging content for blogs, articles, ads, and emails in seconds.
\n
\n📊 SEO-Friendly Content: Ensure your content is optimized for search engines to drive more traffic to your site.
\n
\n🧠 Business Idea Generator: Get AI-powered suggestions for new business ideas and niches that can help you succeed.
\n
\n🔄 Paraphrasing Tool: Quickly paraphrase or rewrite content for different platforms while maintaining originality.
\n
\n📅 Social Media Content Creation: Create captivating social media posts to engage your audience on various platforms.
\n
\n📈 Analytics Integration: Track your content performance and see what works best with built-in analytics.
\n
\n💡 AI-Powered Suggestions: Get creative ideas for content, ad copy, and headlines with the AI's assistance.
\n
\n🌐 Multilingual Content Creation: Write content in multiple languages, expanding your reach globally.
\n
\n💰 Pro Plan Pricing: Get lifetime access to all of Nichesss' features for just ₹700 – no recurring fees, pay once and use forever!
\n
\n🔑 TAGS:
\n
\nGroup buy Nichesss
\n
\nCheap Nichesss accounts
\n
\nNichesss lifetime plan discount
\n
\nNichesss shared account
\n
\nNichesss group buy cheap
\n
\nAffordable Nichesss subscription
\n
\nBuy Nichesss accounts
\n
\nBest price for Nichesss lifetime
\n
\nNichesss tools at low cost
\n
\nNichesss AI content writing tool
\n
\n",,,taxable,,1,,,0,0,,,,,0,,700,1999,AI Tools,,,https://dreamcrest.net/wp-content/uploads/2025/04/49.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,,0,,,,1,,,,,,,,,,,,,,,,9,,

1442,external,,,Texta AI Lifetime,1,0,visible,,"Texta AI: The Ultimate AI-Powered Content Creation Tool with Lifetime Unlimited Access
\n
\nTexta AI is your go-to content creation tool powered by advanced AI to help you generate high-quality, engaging content for blogs, ads, social media, and more. With the Pro Plus Max Plan, enjoy unlimited content creation for a lifetime at an unbeatable price, perfect for bloggers, marketers, and businesses with high content needs.
\n
\n✨ Key Features of Texta AI Pro Plus Max Plan:
\n
\n📝 Unlimited Content Creation: Generate unlimited words every month with no restrictions on how much content you can create.
\n
\n📊 SEO-Optimized Content: Ensure all your content is SEO-friendly to improve your rankings and drive organic traffic.
\n
\n🔄 Paraphrasing & Rewriting: Easily rephrase or rewrite content for different platforms while maintaining originality and consistency.
\n
\n🌐 Multilingual Support: Write in multiple languages to expand your global audience and cater to diverse markets.
\n
\n📅 Social Media and Blog Post Scheduling: Plan and schedule content in advance, ensuring your platforms are always up-to-date.
\n
\n📑 Pre-Built Templates: Access hundreds of templates for blog posts, ad copy, product descriptions, emails, and more.
\n
\n💼 AI-Powered Business Tools: Get AI-driven insights for your business, from ad ideas to product descriptions that convert.
\n
\n📈 Analytics & Performance Tracking: Keep an eye on how your content is performing with built-in analytics tools.
\n
\n💰 Pro Plus Max Plan Pricing: Get lifetime unlimited access to Texta AI for just ₹700 – pay once and use forever with no recurring fees!
\n
\n🔑 TAGS:
\n
\nGroup buy Texta AI
\n
\nCheap Texta AI accounts
\n
\nTexta AI unlimited plan discount
\n
\nTexta AI shared account
\n
\nTexta AI group buy cheap
\n
\nAffordable Texta AI subscription
\n
\nBuy Texta AI accounts
\n
\nBest price for Texta AI lifetime
\n
\nTexta AI tools at low cost
\n
\nTexta AI content creation tool
\n
\n",,,taxable,,1,,,0,0,,,,,0,,700,1999,AI Tools,,,https://dreamcrest.net/wp-content/uploads/2025/04/48.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,,0,,,,1,,,,,,,,,,,,,,,,10,,

1444,external,,,OFFEO Premium AI Video Ad Creator,1,0,visible,,"Offeo: Lifetime Plan – The Ultimate Online Video Creation Tool
\n
\nOffeo is a powerful and easy-to-use online video creation tool designed to help creators, marketers, and businesses produce high-quality videos quickly. With a wide range of customizable templates, design elements, and an intuitive interface, Offeo makes it simple to create engaging content for social media, advertisements, and other platforms.
\n
\n✨ Key Features of Offeo Lifetime Plan:
\n
\n🎥 Extensive Template Library: Access thousands of professionally designed templates for various video types, including ads, social media posts, presentations, and more.
\n
\n🖼️ Drag-and-Drop Editor: Easily create videos with a user-friendly drag-and-drop interface, allowing you to customize templates or start from scratch without any design experience.
\n
\n🎨 Customizable Animations: Choose from a vast collection of animations, transitions, and effects to enhance your video’s visual appeal.
\n
\n📷 Stock Media Library: Gain access to millions of royalty-free images, videos, music tracks, and design elements to improve your projects.
\n
\n🏷️ Brand Customization: Add your logos, fonts, and brand colors to ensure consistency across all of your video content.
\n
\n💾 Multiple Export Options: Export videos in various formats and resolutions, including full HD, ensuring compatibility with different platforms and devices.
\n
\n📲 Social Media Optimization: Create and export videos tailored for specific platforms such as Instagram, Facebook, YouTube, and TikTok, optimizing the dimensions and format for each.
\n
\n🚀 Fast Video Rendering: Enjoy quick video rendering speeds, allowing you to finalize and share your projects in no time.
\n
\n🎶 Audio and Music Customization: Easily add and sync background music, voiceovers, or sound effects to your videos for enhanced storytelling.
\n
\n💼 Commercial Use: Utilize Offeo’s tools and content for both personal and commercial projects, providing flexibility for businesses and content creators.
\n
\n🌍 Multi-Language Support: Create videos in multiple languages, expanding your reach to a global audience.
\n
\n💰 Lifetime Plan Pricing: Enjoy lifetime access to Offeo’s comprehensive video creation tools for just ₹1099, providing unlimited access without recurring fees.
\n
\n🔑 TAGS:
\n
\nGroup buy Offeo
\n
\nCheap Offeo accounts
\n
\nOffeo lifetime plan discount
\n
\nOffeo shared account
\n
\nOffeo group buy cheap
\n
\nAffordable Offeo subscription
\n
\nBuy Offeo accounts
\n
\nBest price for Offeo lifetime access
\n
\nOffeo video creation tool
\n
\n",,,taxable,,1,,,0,0,,,,,0,,1099,1999,Video Editing,,,https://dreamcrest.net/wp-content/uploads/2025/04/156.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,,0,,,,1,,,,,,,,,,,,,,,,9,,

1446,external,,,useArtemis Scale Plan,1,0,visible,,"Artemis: Scale Plan – 1 Year of Powerful Lead Generation
\n
\nArtemis is an AI-powered platform designed to help businesses find high-quality leads quickly and efficiently. The Scale Plan provides advanced tools to discover and connect with potential clients, including detailed company information and LinkedIn profile extraction. Whether you are a marketer, sales professional, or entrepreneur, Artemis makes lead generation effortless.
\n
\n✨ Key Features of Artemis Scale Plan:
\n
\n📊 Advanced Lead Generation: Find thousands of high-quality leads tailored to your industry, location, and target demographics.
\n
\n🏢 Company and Contact Information: Access verified contact details, including emails, phone numbers, and addresses.
\n
\n🔍 LinkedIn Profile Extraction: Extract LinkedIn profiles for targeted leads, helping you connect with key decision-makers directly.
\n
\n🌍 Global Search Options: Find leads across multiple countries with advanced filtering options to refine your search.
\n
\n📥 Data Export: Export your leads in CSV format, making it easy to import into your CRM or email marketing software.
\n
\n🚀 AI-Driven Lead Suggestions: Artemis uses AI to suggest new leads based on your search criteria and past interactions.
\n
\n📧 Integrated Outreach: Send personalized email messages directly from the platform, streamlining your outreach process.
\n
\n📈 Lead Management Tools: Track, manage, and organize your leads with easy-to-use tools for better efficiency and results.
\n
\n💰 Scale Plan Pricing: Get access to the Scale Plan for just ₹999 per year, unlocking unlimited lead generation features with no recurring monthly fees.
\n
\n🔑 TAGS:
\n
\nGroup buy Artemis
\n
\nCheap Artemis accounts
\n
\nArtemis Scale plan discount
\n
\nArtemis shared account
\n
\nArtemis group buy cheap
\n
\nAffordable Artemis subscription
\n
\nBuy Artemis accounts
\n
\nBest price for Artemis yearly plan
\n
\nArtemis AI lead generation tool
\n
\n",,,taxable,,1,,,0,0,,,,,0,,999,1999,Lead Generation,,,https://dreamcrest.net/wp-content/uploads/2025/04/153.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,,0,,,,1,,,,,,,,,,,,,,,,7,,

1448,external,,,SUPERMACHINE Lifetime,1,0,visible,,"Supermachine: Lifetime Access – AI-Powered Art Creation Tool
\n
\nSupermachine is an advanced AI-driven art creation platform that allows users to generate stunning visuals and artwork in seconds. Whether you're a designer, marketer, or content creator, Supermachine provides you with the tools to create unique digital art effortlessly.
\n
\n✨ Key Features of Supermachine Lifetime Access:
\n
\n🎨 AI-Powered Art Generation: Create beautiful and original artwork instantly using AI, perfect for any creative project.
\n
\n🖼️ Wide Range of Art Styles: Choose from various styles and categories to generate the perfect visuals for your needs.
\n
\n🚀 Fast and Easy: Generate art in seconds with an intuitive, user-friendly interface designed for both beginners and professionals.
\n
\n🌍 Multi-Language Support: Create artwork and customize content in multiple languages to cater to a global audience.
\n
\n📄 Download High-Resolution Images: Export your AI-generated art in high resolution for professional use across digital platforms.
\n
\n🎥 Social Media Ready: Generate visuals optimized for platforms like Instagram, Facebook, and more, making content creation easier than ever.
\n
\n💰 Lifetime Plan Pricing: Get lifetime access to Supermachine for just ₹850, giving you unlimited use without any recurring fees.
\n
\n🔑 TAGS:
\n
\nGroup buy Supermachine
\n
\nCheap Supermachine accounts
\n
\nSupermachine lifetime plan discount
\n
\nSupermachine shared account
\n
\nSupermachine group buy cheap
\n
\nAffordable Supermachine subscription
\n
\nBuy Supermachine accounts
\n
\nBest price for Supermachine lifetime access
\n
\nSupermachine AI art creation tool
\n
\n",,,taxable,,1,,,0,0,,,,,0,,999,1999,"AI Tools, Cloud Services",,,https://dreamcrest.net/wp-content/uploads/2025/04/125.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,,0,,,,1,,,,,,,,,,,,,,,,7,,

1450,external,,,ChatGPT Plus With GPT 4o,1,0,visible,,"ChatGPT: The Ultimate AI Assistant for All Your Needs – Monthly Plan
\n
\nChatGPT is your intelligent AI assistant designed to help you with everything from writing, brainstorming, coding, and beyond. Whether you’re a student, professional, or content creator, ChatGPT simplifies complex tasks and boosts productivity with seamless conversational AI. With its monthly plan, you get full access to advanced AI capabilities to assist you anytime, anywhere.
\n
\n✨ Key Features of ChatGPT Monthly Plan:
\n
\n📝 Writing & Content Creation: Generate high-quality text for blog posts, articles, social media, and more in seconds.
\n
\n💡 Idea Generation: Brainstorm new ideas, titles, and creative solutions effortlessly.
\n
\n🧑‍💻 Coding Help: Get coding assistance, debug issues, and generate scripts with ease.
\n
\n🌍 Multilingual Support: Communicate and translate across multiple languages seamlessly.
\n
\n🔄 Conversational AI: Engage in natural, human-like conversations that understand context and intent.
\n
\n🎨 Customizable Outputs: Tailor the responses to fit your tone and style preferences.
\n
\n🔍 Research & Knowledge: Use ChatGPT to conduct research, get quick answers, and gain insights on any topic.
\n
\n🚀 24/7 Availability: Get instant assistance any time of the day, all from the convenience of your device.
\n
\n💰 ChatGPT Monthly Plan Pricing: Unlock the full potential of ChatGPT for just ₹699/month.
\n
\n🔑 TAGS:
\n
\nGroup buy ChatGPT
\n
\nCheap ChatGPT accounts
\n
\nChatGPT monthly plan discount
\n
\nChatGPT shared account
\n
\nChatGPT group buy cheap
\n
\nAffordable ChatGPT subscription
\n
\nBuy ChatGPT accounts
\n
\nBest price for ChatGPT monthly plan
\n
\nChatGPT AI assistant tool
\n
\n",,,taxable,,1,,,0,0,,,,,0,,699,1800,"AI Tools, Cloud Services",,,https://dreamcrest.net/wp-content/uploads/2025/04/32.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,,0,,,,1,,,,,,,,,,,,,,,,30,,

1452,external,,,Leads Gorilla 2.0 Lifetime,1,0,visible,,"LeadsGorilla: Lifetime Access – Powerful Local Business Lead Generation
\n
\nLeadsGorilla is a comprehensive tool designed to help marketers and businesses quickly find and manage high-quality local business leads. With its advanced lead search and outreach capabilities, LeadsGorilla makes lead generation efficient and straightforward, perfect for expanding your business.
