ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Variation Swatches,Attributes Swatches,Brands
2146,external,SB-FIGMA-PROFESSIONAL-2146,,Figma Professional 1 & 2 Year Plans,1,0,visible,1-year plan<br>Reliable access for cloud/storage needs<br>Simple setup for everyday use<br>Digital access details after checkout,"<p><strong>Figma Professional 1 & 2 Year Plans</strong> — <strong>1-year plan</strong></p>
<p>Figma: Professional Plan – 1 Year & 2 Year OptionsFigma is a top-tier design tool widely used by designers and teams to collaborate on user interfaces, prototypes, and design systems. The Professional Plan unlocks a set of advanced features, making design collaboration seamless and efficient for both small teams and large enterprises. Key Features of Figma P</p>
<ul><li>Simple setup and daily usage</li><li>Designed for reliable access</li><li>Helpful for storage/hosting workflows</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,999,1999,"AI Tools, Cloud Services, Software, Digital Products","digital, cloud, annual, figma",,https://dreamstarsolution.com/wp-content/uploads/2025/04/14-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2147,external,SB-TABLEAU-1-YEAR-2147,,Tableau 1 Year,1,0,visible,1-year plan<br>Reliable access for cloud/storage needs<br>Simple setup for everyday use<br>Digital access details after checkout,"<p><strong>Tableau 1 Year</strong> — <strong>1-year plan</strong></p>
<p>Tableau Premium Plan: 1 Year Subscription – ₹999Tableau is a leading data visualization platform that empowers individuals and teams to create interactive dashboards, insightful reports, and powerful data visualizations. The Premium Plan provides access to a comprehensive suite of tools designed to simplify data analysis and enhance your ability to turn raw</p>
<ul><li>Simple setup and daily usage</li><li>Designed for reliable access</li><li>Helpful for storage/hosting workflows</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,999,1999,"Cloud Services, Others, Software, Digital Products","digital, cloud, annual, tableau",,https://dreamstarsolution.com/wp-content/uploads/2025/04/13-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2154,external,SB-LOOM-PREMIUM-1-YEA-2154,,Loom Premium 1 Year,1,0,visible,1-year plan<br>Reliable access for cloud/storage needs<br>Simple setup for everyday use<br>Digital access details after checkout,"<p><strong>Loom Premium 1 Year</strong> — <strong>1-year plan</strong></p>
<p>Loom: Video Recording Tool for Mac – 1 Year Subscription – ₹1299Loom is a powerful video recording tool that allows you to capture and share your screen, voice, and face all at once. Perfect for professionals, educators, and teams, Loom makes creating tutorials, presentations, or quick videos a breeze. This plan offers a 1-year subscription, activated direct</p>
<ul><li>Simple setup and daily usage</li><li>Designed for reliable access</li><li>Helpful for storage/hosting workflows</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,1299,1999,"Cloud Services, Software, Digital Products","digital, cloud, annual, loom",,https://dreamstarsolution.com/wp-content/uploads/2025/04/12-2.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2155,external,SB-TIPARD-1-YEAR-2155,,Tipard 1 Year,1,0,visible,1-year plan<br>Reliable access for cloud/storage needs<br>Simple setup for everyday use<br>Digital access details after checkout,"<p><strong>Tipard 1 Year</strong> — <strong>1-year plan</strong></p>
<p>Tipard: 1 Year Subscription – ₹500Tipard is an all-in-one multimedia software offering a wide array of tools for video conversion, DVD ripping, and media playback. Whether you are a professional or a casual user, Tipard's comprehensive suite can help you manage your media files efficiently. The 1-year subscription is activated via your email, giving you full</p>
<ul><li>Simple setup and daily usage</li><li>Designed for reliable access</li><li>Helpful for storage/hosting workflows</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,500,999,"Cloud Services, Others, Software, Digital Products","digital, cloud, annual, tipard",,https://dreamstarsolution.com/wp-content/uploads/2025/04/11-2.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2156,external,SB-PURE-VPN-2156,,Pure VPN,1,0,visible,"1-year plan<br>Write and edit content faster<br>Useful for blogs, ads, and emails<br>Digital access details after checkout","<p><strong>Pure VPN</strong> — <strong>1-year plan</strong></p>
<p>PureVPN: 1 Year Subscription – ₹799PureVPN is a secure and fast VPN service that protects your online privacy and provides unrestricted access to content worldwide. With a 1-year subscription, you get unlimited data usage, advanced security features, and access to a global server network for seamless browsing and streaming. Key Features of PureVPN: Global Se</p>
<ul><li>Faster drafting and editing workflow</li><li>Templates for common writing tasks</li><li>Useful for blogs, ads, emails, and more</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,799,999,"Software, VPN, Digital Products, AI Writing Tools","digital, ai, writing, annual, pure",,https://dreamstarsolution.com/wp-content/uploads/2025/04/10-2.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2157,external,SB-TOONLY-STANDARD-LI-2157,,Toonly Standard Lifetime,1,0,visible,Lifetime access<br>Speed up video creation and editing tasks<br>Export-ready assets for social platforms<br>Digital access details after checkout,"<p><strong>Toonly Standard Lifetime</strong> — <strong>Lifetime access</strong></p>
<p>Toonly: Lifetime Access – ₹599Toonly is an intuitive, drag-and-drop software designed to help you create professional animated explainer videos. Whether you're a business owner, educator, or content creator, Toonly offers an easy-to-use platform to bring your ideas to life with engaging animations. Key Features of Toonly: Drag-and-Drop Video CreationEasily c</p>
<ul><li>Speed up video creation tasks</li><li>Tools for captions/subtitles and exports</li><li>Suitable for short-form content workflows</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,599,999,"Software, Video Editing, Digital Products, Video Tools","digital, ai, video, lifetime, toonly",,https://dreamstarsolution.com/wp-content/uploads/2025/04/100-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2158,external,SB-VOICELY-LIFETIME-2158,,Voicely Lifetime,1,0,visible,Lifetime access<br>Reliable access for cloud/storage needs<br>Simple setup for everyday use<br>Digital access details after checkout,"<p><strong>Voicely Lifetime</strong> — <strong>Lifetime access</strong></p>
<p>️ Voicely: Lifetime Access – ₹599Voicely is a powerful text-to-speech software that transforms written text into natural, high-quality voiceovers. Perfect for content creators, marketers, and educators, Voicely enables you to generate professional audio for videos, presentations, and more—without the need for voice actors. Key Features of Voicely:️ Natural T</p>
<ul><li>Simple setup and daily usage</li><li>Designed for reliable access</li><li>Helpful for storage/hosting workflows</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,599,999,"AI Tools, Cloud Services, Software, Digital Products","digital, cloud, lifetime, voicely",,https://dreamstarsolution.com/wp-content/uploads/2025/04/9-2.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2159,external,SB-PAPERPAL-PRIME-2159,,Paperpal Prime,1,0,visible,"Pro plan<br>Write and edit content faster<br>Useful for blogs, ads, and emails<br>Digital access details after checkout","<p><strong>Paperpal Prime</strong> — <strong>Pro plan</strong></p>
<p>Paperpal: 1-Year Plan – AI-Powered Academic Writing AssistantPaperpal is a cutting-edge AI writing assistant tailored for academic professionals, researchers, and students. It enhances your writing by providing real-time grammar, style, and structural suggestions, ensuring your manuscripts meet the highest academic standards. Key Features of Paperpal 1-Year</p>
<ul><li>Faster drafting and editing workflow</li><li>Templates for common writing tasks</li><li>Useful for blogs, ads, emails, and more</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,399,799,"Cloud Services, Writing Tools, Digital Products, AI Writing Tools","digital, ai, writing, paperpal",,https://dreamstarsolution.com/wp-content/uploads/2025/04/Website-Poster-17-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2160,external,SB-SCOPUS-WEB-OF-SCIE-2160,,Scopus Web Of Science,1,0,visible,Pro plan<br>Reliable access for cloud/storage needs<br>Simple setup for everyday use<br>Digital access details after checkout,"<p><strong>Scopus Web Of Science</strong> — <strong>Pro plan</strong></p>
<p>Scopus: 1-Year Plan – Comprehensive Abstract and Citation DatabaseScopus, developed by Elsevier, is a leading abstract and citation database covering peer-reviewed literature across disciplines. It provides powerful tools for tracking, analyzing, and visualizing global research, making it essential for researchers, institutions, and professionals aiming to s</p>
<ul><li>Simple setup and daily usage</li><li>Designed for reliable access</li><li>Helpful for storage/hosting workflows</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,599,1999,"Cloud Services, Digital Products","digital, cloud, scopus",,https://dreamstarsolution.com/wp-content/uploads/2025/04/Website-Poster-18-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2166,external,SB-ZEE5-PREMIUM-ACTIV-2166,,Zee5 Premium (Activated On Your Number),1,0,visible,Premium plan<br>Subscription access as per plan<br>Stream on supported devices<br>Digital access details after checkout,"<p><strong>Zee5 Premium (Activated On Your Number)</strong> — <strong>Premium plan</strong></p>
<p>Zee5 Premium Plan 1080p Activated on your Email/Number.After purchasing this contact our executive on wa.me/916357998730 and provide with your number</p>
<ul><li>Subscription access as per plan</li><li>Stream on supported devices</li><li>Access details shared after purchase</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,550,899,"Indian OTT, Digital Products, OTT Subscriptions","digital, ott, zee5",,https://dreamstarsolution.com/wp-content/uploads/2025/04/Website-Poster-19-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2167,external,SB-CURSOR-AI-2167,,Cursor AI,1,0,visible,"Annual plan<br>Write and edit content faster<br>Useful for blogs, ads, and emails<br>Digital access details after checkout","<p><strong>Cursor AI</strong> — <strong>Annual plan</strong></p>
<p>Cursor: 1-Year Plan – AI-Powered Code Editor for DevelopersCursor is an AI-driven code editor designed to supercharge developer productivity by integrating intelligent features directly into your workflow. Based on Visual Studio Code, it offers a familiar UI with powerful enhancements, making it ideal for modern software development. Key Features of Cursor 1</p>
<ul><li>Faster drafting and editing workflow</li><li>Templates for common writing tasks</li><li>Useful for blogs, ads, emails, and more</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,11999,19000,"AI Tools, Digital Products, AI Writing Tools","digital, ai, writing, annual, cursor",,https://dreamstarsolution.com/wp-content/uploads/2025/04/Website-Poster-20-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2168,external,SB-BOLT-NEW-AI-YEARLY-2168,,Bolt.new AI (Yearly On Your Email),1,0,visible,Pro plan<br>Speed up video creation and editing tasks<br>Export-ready assets for social platforms<br>Digital access details after checkout,"<p><strong>Bolt.new AI (Yearly On Your Email)</strong> — <strong>Pro plan</strong></p>
<p>Bolt.new: 1-Year Plan – AI-Powered Full-Stack Web Development in Your BrowserBolt.new is an AI-driven development platform that lets you prompt, build, and deploy full-stack web or mobile apps entirely in your browser. Powered by WebContainers, it delivers a zero-setup experience for fast, flexible, and intelligent development. Key Features of Bolt.new 1-Yea</p>
<ul><li>Speed up video creation tasks</li><li>Tools for captions/subtitles and exports</li><li>Suitable for short-form content workflows</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,4500,15000,"AI Tools, Digital Products, Video Tools","digital, ai, video, boltnew",,https://dreamstarsolution.com/wp-content/uploads/2025/04/Website-Poster-21-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2169,external,SB-MICROSOFT-OFFICE-3-2169,,Microsoft Office 365 5 Device Lifetime,1,0,visible,Lifetime access<br>License key delivery (as per listing)<br>Activation steps included<br>Digital access details after checkout,"<p><strong>Microsoft Office 365 5 Device Lifetime</strong> — <strong>Lifetime access</strong></p>
<p>Microsoft Office 365 – Lifetime Access for Just ₹750Unlock the full power of Microsoft Office with this unbeatable offer! Get Office 365 – including Word, Excel, PowerPoint, Outlook, and more – at just ₹750 with 1-year activation and lifetime validity. Key Features of Office 365 Plan: Full Office Suite: Includes premium versions of Word, Excel, PowerPoint, O</p>
<ul><li>License key delivery as per plan</li><li>Activation steps included</li><li>Compatible with the listed product/version</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,799,6500,"Office & Windows Keys, Digital Products, Software Licenses","digital, license, lifetime, microsoft",,https://dreamstarsolution.com/wp-content/uploads/2025/04/Website-Office-Windows-5.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2170,external,SB-OFFICE-2021-LIFETI-2170,,Office 2021 Lifetime Key (Windows),1,0,visible,Lifetime access<br>License key delivery (as per listing)<br>Activation steps included<br>Digital access details after checkout,"<p><strong>Office 2021 Lifetime Key (Windows)</strong> — <strong>Lifetime access</strong></p>
<p>Key Features of Office 2021: Full Offline Office Suite: Includes Word, Excel, PowerPoint, Outlook, OneNote, and more — fully installed on your PC. One-Time Activation: No recurring payments. Pay once and use it for life on a single Windows device.</p>
<ul><li>License key delivery as per plan</li><li>Activation steps included</li><li>Compatible with the listed product/version</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,1599,15000,"Office & Windows Keys, Digital Products, Software Licenses","digital, license, lifetime, office",,https://dreamstarsolution.com/wp-content/uploads/2025/04/Website-Office-Windows-1-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2177,external,SB-OFFICE-2019-LIFETI-2177,,Office 2019 Lifetime Key (Windows),1,0,visible,Lifetime access<br>License key delivery (as per listing)<br>Activation steps included<br>Digital access details after checkout,"<p><strong>Office 2019 Lifetime Key (Windows)</strong> — <strong>Lifetime access</strong></p>
<p>Microsoft Office 2019 – Lifetime License for 1 PC at Just ₹399Get the classic Microsoft Office experience with Office 2019 — a reliable, one-time purchase that gives you lifetime access to essential productivity tools. Activate on one Windows PC and enjoy full offline access with no monthly or yearly fees. Key Features of Office 2019: Core Office Apps Includ</p>
<ul><li>License key delivery as per plan</li><li>Activation steps included</li><li>Compatible with the listed product/version</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,399,1000,"Office & Windows Keys, Digital Products, Software Licenses","digital, license, lifetime, office",,https://dreamstarsolution.com/wp-content/uploads/2025/04/Website-Office-Windows-2-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2178,external,SB-OFFICE-2016-LIFETI-2178,,Office 2016 Lifetime Key (Windows),1,0,visible,Lifetime access<br>License key delivery (as per listing)<br>Activation steps included<br>Digital access details after checkout,"<p><strong>Office 2016 Lifetime Key (Windows)</strong> — <strong>Lifetime access</strong></p>
<p>Microsoft Office 2016 – Lifetime License for 1 PCExperience the trusted performance of Microsoft Office 2016 with a one-time purchase and lifetime validity. Perfect for users who need the essential Office apps without monthly fees or subscriptions — install once and use forever on a single Windows PC. Key Features of Office 2016: Essential Office Application</p>
<ul><li>License key delivery as per plan</li><li>Activation steps included</li><li>Compatible with the listed product/version</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,199,599,"Office & Windows Keys, Digital Products, Software Licenses","digital, license, lifetime, office",,https://dreamstarsolution.com/wp-content/uploads/2025/04/Website-Office-Windows-3-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2179,external,SB-WINDOWS-10-11-PRO--2179,,Windows 10/11 Pro Lifetime Key,1,0,visible,Lifetime access<br>License key delivery (as per listing)<br>Activation steps included<br>Digital access details after checkout,"<p><strong>Windows 10/11 Pro Lifetime Key</strong> — <strong>Lifetime access</strong></p>
<p>Windows 11/10 Professional – Lifetime License for Just ₹500Activate Your PC Officially with DreamcrestSay goodbye to pirated or unactivated Windows. Upgrade to a 100% genuine Windows 11/10 Professional license for just ₹500. One-time activation, lifetime validity — no subscriptions, no interruptions.</p>
<ul><li>License key delivery as per plan</li><li>Activation steps included</li><li>Compatible with the listed product/version</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,500,1200,"Office & Windows Keys, Digital Products, Software Licenses","digital, license, lifetime, windows",,https://dreamstarsolution.com/wp-content/uploads/2025/04/Website-Office-Windows-4-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2180,external,SB-NETFLIX-YEARLY-1-D-2180,,Netflix Yearly ( 1 Device),1,0,visible,1-year plan<br>Subscription access as per plan<br>Stream on supported devices<br>Digital access details after checkout,"<p><strong>Netflix Yearly ( 1 Device)</strong> — <strong>1-year plan</strong></p>
<p>Netflix 4K UHD – ₹1499/Year for 1 DeviceNo Household or Travel Code Hassles – Powered by DreamcrestEnjoy uninterrupted, high-quality Netflix streaming with our exclusive ₹1499/year plan for 1 device. Get access to the 4K Ultra HD plan without restrictions — no household limits, no travel code issues. Experience seamless viewing with Dreamcrest’s proprietary</p>
<ul><li>Subscription access as per plan</li><li>Stream on supported devices</li><li>Access details shared after purchase</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,1499,5000,"Indian OTT, Digital Products, OTT Subscriptions","digital, ott, annual, netflix",,https://dreamstarsolution.com/wp-content/uploads/2025/04/Website-Poster-22-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2181,external,SB-NETFLIX-6-MONTHS-1-2181,,Netflix 6 Months ( 1 Device),1,0,visible,Premium plan<br>Subscription access as per plan<br>Stream on supported devices<br>Digital access details after checkout,"<p><strong>Netflix 6 Months ( 1 Device)</strong> — <strong>Premium plan</strong></p>
<p>Netflix 4K UHD – ₹799 for 6 Months (1 Device)No Household or Travel Code Hassles – Powered by DreamcrestEnjoy premium Netflix streaming in 4K Ultra HD for 6 months at just ₹799. This plan is designed for 1 device and comes with zero household restrictions and no travel code issues, made possible by Dreamcrest’s exclusive system. Stream uninterrupted and stre</p>
<ul><li>Subscription access as per plan</li><li>Stream on supported devices</li><li>Access details shared after purchase</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,799,3000,"Indian OTT, Digital Products, OTT Subscriptions","digital, ott, netflix",,https://dreamstarsolution.com/wp-content/uploads/2025/04/Website-Poster-1-2-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2182,external,SB-PRIME-VIDEO-YEARLY-2182,,Prime Video Yearly ( 5 Devices ),1,0,visible,1-year plan<br>Subscription access as per plan<br>Stream on supported devices<br>Digital access details after checkout,"<p><strong>Prime Video Yearly ( 5 Devices )</strong> — <strong>1-year plan</strong></p>
<p>Amazon Prime Video – ₹650/Year (5 Devices | Private Account | 4K UHD)Full Control – Change Password & Email AnytimeGet full access to Amazon Prime Video in 4K Ultra HD with this private account plan for just ₹650 per year. Stream on up to 5 devices and enjoy the freedom to change your password and even the email linked to the account. Total control, no shari</p>
<ul><li>Subscription access as per plan</li><li>Stream on supported devices</li><li>Access details shared after purchase</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,650,1500,"Indian OTT, Digital Products, OTT Subscriptions","digital, ott, annual, prime",,https://dreamstarsolution.com/wp-content/uploads/2025/04/Website-Poster-3-1-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2190,external,SB-AMAZON-PRIME-ALL-B-2190,,Amazon Prime All Benefits Yearly (Existing ID Upgrade),1,0,visible,Pro plan<br>Subscription access as per plan<br>Stream on supported devices<br>Digital access details after checkout,"<p><strong>Amazon Prime All Benefits Yearly (Existing ID Upgrade)</strong> — <strong>Pro plan</strong></p>
<p>Amazon Prime Full Membership – ₹1150/YearAll Benefits Included | Activated on Your Email ID or Phone NumberUnlock the complete Amazon Prime experience for just ₹1150 per year! This plan is activated directly on your own email ID or phone number, giving you full control and access to all Prime benefits — not just Prime Video, but also shopping perks, music, b</p>
<ul><li>Subscription access as per plan</li><li>Stream on supported devices</li><li>Access details shared after purchase</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,1150,1499,"Indian OTT, Digital Products, OTT Subscriptions","digital, ott, amazon",,https://dreamstarsolution.com/wp-content/uploads/2025/04/Website-Poster-2-1-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2191,external,SB-OPEN-AI-SORA-2191,,Open AI Sora,1,0,visible,"Pro plan<br>Write and edit content faster<br>Useful for blogs, ads, and emails<br>Digital access details after checkout","<p><strong>Open AI Sora</strong> — <strong>Pro plan</strong></p>
<p>OpenAI Sora – Prompt to AI Video GeneratorOpenAI Sora is a cutting-edge tool that transforms simple text prompts into stunning, high-quality videos using advanced generative AI. Whether you're creating cinematic scenes, concept visuals, short films, or creative content, Sora brings your imagination to life — all from a single sentence. Key Highlights: AI-Pow</p>
<ul><li>Faster drafting and editing workflow</li><li>Templates for common writing tasks</li><li>Useful for blogs, ads, emails, and more</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,399,2000,"AI Tools, Digital Products, AI Writing Tools","digital, ai, writing, open",,https://dreamstarsolution.com/wp-content/uploads/2025/04/Website-Poster-4-1-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2192,external,SB-SPOTIFY-PREMIUM-EX-2192,,Spotify Premium (Existing ID Upgrade) 12 Months,1,0,visible,1-year plan<br>Subscription access as per plan<br>Stream on supported devices<br>Digital access details after checkout,"<p><strong>Spotify Premium (Existing ID Upgrade) 12 Months</strong> — <strong>1-year plan</strong></p>
<p>Spotify Premium – ₹850 for 1 Year ActivationUnlimited Music, No Ads, On Your Personal AccountGet Spotify Premium for just ₹850 for 1 year, activated directly on your email ID. Enjoy ad-free music, offline listening, and high-quality audio streaming all year long on your personal Spotify account. Key Features: Unlimited Music: Access millions of songs, albums</p>
<ul><li>Subscription access as per plan</li><li>Stream on supported devices</li><li>Access details shared after purchase</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,850,2000,"Cloud Services, Indian OTT, Others, Digital Products, OTT Subscriptions","digital, ott, annual, spotify",,https://dreamstarsolution.com/wp-content/uploads/2025/04/Website-Poster-5-1-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2193,external,SB-LOOM-BUSINESS-AI-Y-2193,,Loom Business+AI Yearly,1,0,visible,1-year plan<br>Reliable access for cloud/storage needs<br>Simple setup for everyday use<br>Digital access details after checkout,"<p><strong>Loom Business+AI Yearly</strong> — <strong>1-year plan</strong></p>
<p>oom Business + AI Plan – ₹3500 for 1 YearStreamline Your Video Communications with AI-Powered ToolsUnlock the Loom Business + AI Plan for just ₹3500 for 1 year. This plan is activated directly on your email ID, offering advanced video communication features combined with AI-powered tools to help you work more efficiently and creatively. Key Features: High-Qu</p>
<ul><li>Simple setup and daily usage</li><li>Designed for reliable access</li><li>Helpful for storage/hosting workflows</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,3500,8000,"Cloud Services, Software, Digital Products","digital, cloud, annual, loom",,https://dreamstarsolution.com/wp-content/uploads/2025/04/Website-Poster-6-1-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2194,external,SB-RUNWAY-ML-UNLIMITE-2194,,Runway ML ( Unlimited Plan ),1,0,visible,"Pro plan<br>Write and edit content faster<br>Useful for blogs, ads, and emails<br>Digital access details after checkout","<p><strong>Runway ML ( Unlimited Plan )</strong> — <strong>Pro plan</strong></p>
<p>Runway ML Unlimited – ₹1600 for 1 MonthNext-Level AI Video Generation at Your FingertipsExperience the future of creative content with the Runway ML Unlimited Plan for just ₹1600/month. Unlock unlimited access to AI-powered video generation, editing, and visual effects — all activated on your personal account for full control and creative freedom. Key Featur</p>
<ul><li>Faster drafting and editing workflow</li><li>Templates for common writing tasks</li><li>Useful for blogs, ads, emails, and more</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,1600,8000,"AI Tools, Digital Products, AI Writing Tools","digital, ai, writing, runway",,https://dreamstarsolution.com/wp-content/uploads/2025/04/Website-Poster-7-1-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
